Datetime,Returns,SMA_10,SMA_50,Vol_10,Actual,Predicted
2026-07-31 18:45:00+00:00,0.0001206689164807706,745.5537475585937,740.6354821777344,0.0006325469177076319,1,0
2026-07-31 19:00:00+00:00,0.00023451935066853835,745.7697509765625,740.9360827636718,0.0006004565019401282,1,0
2026-07-31 19:15:00+00:00,0.0015542362198619486,746.0567504882813,741.2950830078125,0.0007190993714252348,1,0
2026-07-31 19:30:00+00:00,0.0008093492577208039,746.34375,741.52908203125,0.0007188939752234896,0,0
2026-07-31 19:45:00+00:00,-0.0017176604506825566,746.395751953125,741.6927819824218,0.0008812940419206255,1,1
2026-08-03 13:30:00+00:00,0.006387192923024143,746.9695007324219,741.9647827148438,0.0021490858205798916,1,1
2026-08-03 13:45:00+00:00,0.0026876160224631462,747.785498046875,742.2651867675781,0.0021729657661989136,1,1
2026-08-03 14:00:00+00:00,0.0003981539780328891,748.6035034179688,742.58638671875,0.0021721508602352935,1,1
2026-08-03 14:15:00+00:00,0.0007958291106353599,749.4525024414063,742.951787109375,0.002161266557601413,1,1
2026-08-03 14:30:00+00:00,0.0005301847767560375,750.3360046386719,743.3519873046876,0.002141102553926049,1,1
2026-08-03 14:45:00+00:00,0.0006227218946011082,751.2575134277344,743.7633898925782,0.0021192777358055013,0,1
2026-08-03 15:00:00+00:00,-0.00041717894916482035,752.1300109863281,744.1320300292969,0.002162870215503924,1,1
2026-08-03 15:15:00+00:00,7.283267618207745e-05,752.8920104980468,744.4916296386718,0.002183882090965595,1,1
2026-08-03 15:30:00+00:00,0.0007020041349135031,753.6465209960937,744.8271313476563,0.002185279020278507,1,0
2026-08-03 15:45:00+00:00,0.0004167875902625351,754.5610229492188,745.1710314941406,0.0019847063505950783,1,0
2026-08-03 16:00:00+00:00,4.62635259250721e-05,755.0020202636719,745.5302307128907,0.0008235208830250286,1,0
2026-08-03 16:15:00+00:00,0.0007672285312454452,755.2990234375,745.8819311523438,0.0003871702128193658,0,0
2026-08-03 16:30:00+00:00,-0.00013222387898714771,755.5560180664063,746.2173303222656,0.000421284083495151,0,0
2026-08-03 16:45:00+00:00,-0.0003304823848693239,755.7280151367188,746.5465295410156,0.0004363018180296635,1,0
2026-08-03 17:00:00+00:00,0.00038353795685974745,755.889013671875,746.8785302734375,0.0004273828314770811,1,0
2026-08-03 17:15:00+00:00,0.0007600853916120975,756.0605041503907,747.2246301269531,0.00044389780093598736,1,0
2026-08-03 17:30:00+00:00,0.00032360317543878026,756.2880065917968,747.5672302246094,0.0003819637646700006,1,0
2026-08-03 17:45:00+00:00,0.00041601873615570995,756.5415161132812,747.9125317382812,0.0003745342451549605,1,0
2026-08-03 18:00:00+00:00,0.00048166246779546285,756.7785095214844,748.2661315917969,0.0003566153080904752,0,0
2026-08-03 18:15:00+00:00,-0.00058047048948906,756.9400085449219,748.6021313476563,0.0004513104926886997,1,0
2026-08-03 18:30:00+00:00,0.0006798244960311006,757.14951171875,748.922431640625,0.000469331999704232,0,0
2026-08-03 18:45:00+00:00,-0.00019789919298507375,757.2860107421875,749.2455310058593,0.00045634734493266757,1,0
